activation_required,activation_time_ms,active_requests,actual_latency_ms,candidate_predicted_e2e_ms,completed_timestamp,concurrency,cpu_utilization_percent,event,experiment,gpu_measurement_attributable,gpu_memory_used_mib,gpu_utilization_percent,inference_process_rss_mib,method,model_cache_bytes,model_load_ms,model_remote_download_ms,node_state_before,phase,physical_node,placement_mode,predicted_e2e_ms,queue_length,ram_utilization_percent,ready_timestamp,request_id,requested_concurrency,rtt_ms,selected_node,selection_reason,status,temperature_celsius,timestamp,tokens_per_second,ttft_ms,worker_actual_e2e_ms,worker_start_ms
False,0.0,0,424.143,"{""agx"": 40877.425, ""nano"": 407.537, ""spark"": 38692.039}",1788494656.4251344,1,84.375,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,407.537,0,42.179,,546a7ca6-a06b-4267-877b-6175e6ba76a4,1,15.781,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.312,1788494656.0009923,26.927,54.408,350.381,0.0
False,0.0,0,455.554,"{""agx"": 40872.138, ""nano"": 395.338, ""spark"": 38700.417}",1788494656.88383,1,85.098,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,395.338,0,42.179,,471a0fb9-99c3-481a-9aee-d0ecddb7f4e6,1,13.929,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.343,1788494656.428276,25.381,54.47,369.811,0.0
False,0.0,0,482.188,"{""agx"": 40878.414, ""nano"": 393.882, ""spark"": 38690.804}",1788494657.3695893,1,95.192,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,393.882,0,42.182,,79e7feb2-6e49-40b6-a66d-f5647a5b3908,1,15.376,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.531,1788494656.8873994,22.52,50.424,407.325,0.0
False,0.0,0,416.821,"{""agx"": 40860.574, ""nano"": 400.952, ""spark"": 38697.972}",1788494657.7872632,1,98.63,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,400.952,0,42.183,,cf744f50-9c71-412a-bd4c-96f372c152a7,1,15.244,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.375,1788494657.3704424,26.212,58.707,361.31,0.0
False,0.0,0,432.821,"{""agx"": 40863.844, ""nano"": 392.393, ""spark"": 38700.847}",1788494658.2209933,1,88.845,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,392.393,0,42.181,,d89bf3f1-e30c-440e-a114-24bd6f523227,1,12.788,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.812,1788494657.788172,25.688,61.127,373.04,0.0
False,0.0,0,459.989,"{""agx"": 40876.634, ""nano"": 394.294, ""spark"": 38693.888}",1788494658.6844587,1,87.405,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,394.294,0,42.182,,7c278ccd-a279-4de1-9e1c-ae035b97683a,1,16.333,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.875,1788494658.2244682,24.331,52.814,380.059,0.0
False,0.0,0,452.148,"{""agx"": 40875.64, ""nano"": 394.548, ""spark"": 38703.811}",1788494659.1403513,1,93.2,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,394.548,0,42.186,,f0721d1f-1c98-4b32-b8dd-c718a4984c0d,1,16.065,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.625,1788494658.688201,26.8,58.157,357.814,0.0
False,0.0,0,454.934,"{""agx"": 40874.505, ""nano"": 393.766, ""spark"": 38695.058}",1788494659.5961313,1,80.727,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,393.766,0,42.186,,cc72d00a-4b1d-41d5-857f-cd13f7611f0e,1,20.453,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.437,1788494659.1411977,24.837,57.261,376.577,0.0
False,0.0,0,443.684,"{""agx"": 40862.226, ""nano"": 388.748, ""spark"": 38695.948}",1788494660.0410001,1,99.265,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,388.748,0,42.183,,53cc86d5-3fe6-49ef-8683-6f5e210b4916,1,14.622,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.593,1788494659.5973175,23.852,52.702,392.527,0.0
False,0.0,0,424.526,"{""agx"": 40878.139, ""nano"": 394.993, ""spark"": 38691.074}",1788494660.4690464,1,89.552,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,394.993,0,42.183,,ab788024-ade8-43e4-aa68-f899d387bd7d,1,16.269,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.593,1788494660.0445194,26.825,52.67,352.618,0.0
False,0.0,0,433.032,"{""agx"": 40873.126, ""nano"": 387.964, ""spark"": 38697.257}",1788494660.9056134,1,86.561,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,387.964,0,42.185,,be752851-909b-4213-8089-1006f3b7aa30,1,15.77,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.718,1788494660.4725804,27.221,67.69,356.065,0.0
False,0.0,0,431.216,"{""agx"": 40873.288, ""nano"": 383.952, ""spark"": 38698.275}",1788494661.3408594,1,95.217,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,383.952,0,42.183,,4172f00a-03dc-46aa-98a2-130fb4c88db3,1,15.793,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.062,1788494660.909643,27.105,52.845,352.651,0.0
False,0.0,0,459.21,"{""agx"": 40870.756, ""nano"": 379.463, ""spark"": 38699.845}",1788494661.803919,1,82.692,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,379.463,0,42.183,,6f8691d0-eefa-42ea-8a7c-281a09e74f93,1,15.184,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.937,1788494661.3447077,23.608,55.384,390.494,0.0
False,0.0,0,458.451,"{""agx"": 40875.493, ""nano"": 384.257, ""spark"": 38699.0}",1788494662.2632103,1,88.889,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,384.257,0,42.184,,fa8e2b6e-1fee-4ddd-805c-0640b87f9eae,1,13.427,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.812,1788494661.8047595,25.701,52.779,366.262,0.0
False,0.0,0,549.194,"{""agx"": 40876.447, ""nano"": 403.874, ""spark"": 38698.39}",1788494662.8166335,1,37.5,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,403.874,0,42.187,,47bb625c-870a-441e-95a3-53d731437bd1,1,34.189,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.031,1788494662.2674387,22.595,50.721,406.34,0.0
False,0.0,0,542.819,"{""agx"": 40873.867, ""nano"": 395.728, ""spark"": 38701.674}",1788494663.3650796,1,37.975,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,395.728,0,42.167,,f8fe1656-9b1f-41e5-a892-9af528d35a6a,1,16.882,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.25,1788494662.8222594,25.438,66.843,378.595,0.0
False,0.0,0,448.713,"{""agx"": 40878.341, ""nano"": 395.88, ""spark"": 38700.199}",1788494663.8173666,1,82.206,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,395.88,0,42.168,,0c910b53-41c0-42fb-bc6f-71e043e70032,1,17.101,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.125,1788494663.3686528,26.37,56.155,360.12,0.0
False,0.0,0,579.807,"{""agx"": 40875.137, ""nano"": 390.059, ""spark"": 38701.276}",1788494664.4007099,1,81.618,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,390.059,0,42.17,,67a4b55f-a42c-4b10-af27-8fbb2416bffd,1,15.948,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.281,1788494663.820902,25.38,179.052,494.223,0.0
False,0.0,0,460.607,"{""agx"": 40873.123, ""nano"": 420.775, ""spark"": 38697.692}",1788494664.8653016,1,95.082,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,420.775,0,42.173,,b2f3ac41-fe98-4852-8a8a-d44252a1145c,1,16.639,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.812,1788494664.4046938,24.342,52.817,380.836,0.0
False,0.0,0,467.089,"{""agx"": 40873.256, ""nano"": 413.246, ""spark"": 38698.996}",1788494665.3336322,1,99.425,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,413.246,0,42.174,,71476f67-6782-4242-983e-ad2a15aebdba,1,14.938,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.375,1788494664.8665438,23.871,53.473,389.986,0.0
False,0.0,0,482.012,"{""agx"": 40878.871, ""nano"": 414.322, ""spark"": 38701.589}",1788494665.8190937,1,98.0,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,414.322,0,42.174,,e1785b82-074b-4c4e-b2b3-cb5dad189305,1,18.097,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.218,1788494665.3370805,25.401,79.677,393.626,0.0
False,0.0,0,471.756,"{""agx"": 40877.261, ""nano"": 413.254, ""spark"": 38692.542}",1788494666.294378,1,82.699,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,413.254,0,42.174,,36ae85d4-6d1c-4840-b1e0-2939db0a34d5,1,17.682,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.343,1788494665.8226206,24.549,67.312,392.262,0.0
False,0.0,0,481.889,"{""agx"": 40874.712, ""nano"": 409.003, ""spark"": 38697.59}",1788494666.7804782,1,95.789,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,409.003,0,42.174,,775d27e3-9133-4326-8fc6-3fc75383168e,1,14.262,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.187,1788494666.2985873,23.621,66.345,406.106,0.0
False,0.0,0,443.91,"{""agx"": 40861.182, ""nano"": 414.198, ""spark"": 38696.184}",1788494667.225312,1,94.643,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,414.198,0,42.179,,dec5ee26-7646-4ee1-9eff-680386a24d2e,1,16.618,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.531,1788494666.7814028,25.548,74.665,390.59,0.0
False,0.0,0,490.867,"{""agx"": 40881.861, ""nano"": 420.048, ""spark"": 38704.534}",1788494667.7205286,1,,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_1,etri-dev0001-jetorn,dynamic,420.048,0,42.181,,a565730d-f017-41e2-a000-2b2707301e45,1,24.219,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.531,1788494667.2296603,25.496,78.258,390.058,0.0
False,0.0,0,441.263,"{""agx"": 40860.738, ""nano"": 412.474, ""spark"": 38692.07}",1788494668.1630826,2,89.734,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,412.474,0,42.177,,5a6df434-36c7-4513-bb9f-8f71594664ed,2,18.091,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.437,1788494667.7218187,25.558,74.835,384.659,0.0
False,0.0,1,846.352,"{""agx"": 40865.796, ""nano"": 808.08, ""spark"": 38696.629}",1788494668.5684872,2,14.286,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,808.08,0,42.177,,7925dfa2-c56e-4b3f-9df0-1ab6df3d0f71,2,19.314,nano,hold:nano:hysteresis_or_improvement_gate,ok,39.781,1788494667.7221353,23.734,351.868,683.731,0.0
False,0.0,1,858.884,"{""agx"": 40860.017, ""nano"": 868.42, ""spark"": 38689.498}",1788494669.0228407,2,99.611,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,868.42,0,42.183,,bdd59378-265c-49a9-9412-3d7a14611f15,2,84.522,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.875,1788494668.1639566,21.056,319.551,701.982,0.0
False,0.0,1,835.154,"{""agx"": 40872.894, ""nano"": 846.114, ""spark"": 38696.585}",1788494669.4047937,2,98.131,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,846.114,0,42.183,,a2e101c0-4e7d-4971-bf3b-6ccb613a54f8,2,55.52,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.781,1788494668.5696394,25.765,367.94,679.946,0.0
False,0.0,1,789.734,"{""agx"": 40874.566, ""nano"": 897.195, ""spark"": 38699.271}",1788494669.8133788,2,98.653,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,897.195,0,42.189,,268eb207-ee9d-420d-83f9-03fcd0dd457c,2,79.057,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.875,1788494669.0236444,24.41,257.19,588.201,0.0
False,0.0,1,855.099,"{""agx"": 40862.656, ""nano"": 863.153, ""spark"": 38702.986}",1788494670.260792,2,99.024,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,863.153,0,42.189,,a2dbd525-7e2f-4d1e-9cc8-a8efe4126fd4,2,59.399,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.812,1788494669.4056935,24.305,371.92,703.351,0.0
False,0.0,1,866.588,"{""agx"": 40867.434, ""nano"": 829.478, ""spark"": 38697.784}",1788494670.6811073,2,98.667,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,829.478,0,42.192,,aac254de-8a72-4011-9146-84718f47cc54,2,22.918,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.687,1788494669.814519,22.959,424.743,771.891,0.0
False,0.0,1,817.069,"{""agx"": 40875.719, ""nano"": 895.489, ""spark"": 38697.268}",1788494671.0812335,2,98.556,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,895.489,0,42.188,,dc2f5589-d9a8-481f-aa97-ea4a591318e7,2,68.675,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.093,1788494670.2641637,24.753,327.867,651.86,0.0
False,0.0,1,769.151,"{""agx"": 40862.582, ""nano"": 902.35, ""spark"": 38699.571}",1788494671.4538798,2,99.617,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,902.35,0,42.191,,3f395319-5bc4-4309-a99b-6b7ca2391b19,2,72.444,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.187,1788494670.684728,25.931,308.046,604.937,0.0
False,0.0,1,770.22,"{""agx"": 40863.219, ""nano"": 896.074, ""spark"": 38696.232}",1788494671.8558214,2,100.0,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,896.074,0,42.191,,bf92276b-7576-465d-8cdc-a83f3f9121c9,2,75.456,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.125,1788494671.0856001,24.345,300.624,626.07,0.0
False,0.0,1,838.048,"{""agx"": 40859.289, ""nano"": 843.005, ""spark"": 38689.629}",1788494672.29291,2,99.526,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,843.005,0,42.188,,5942a25c-30e6-4ef8-8936-dcebf05bcd48,2,41.411,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.031,1788494671.454862,22.297,372.357,727.777,0.0
False,0.0,1,820.153,"{""agx"": 40875.018, ""nano"": 893.96, ""spark"": 38691.252}",1788494672.6805801,2,100.0,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,893.96,0,42.193,,93c8cde7-1c1c-4ac5-ad78-85474d42c296,2,92.642,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.062,1788494671.8604262,26.225,324.638,632.05,0.0
False,0.0,1,922.635,"{""agx"": 40881.544, ""nano"": 836.258, ""spark"": 38692.972}",1788494673.219172,2,92.308,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,836.258,0,42.193,,7d0aace9-b365-45b4-b06a-1a734a129bf5,2,16.922,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.781,1788494672.2965362,17.27,356.094,826.051,0.0
False,0.0,1,1006.939,"{""agx"": 40874.758, ""nano"": 878.316, ""spark"": 38702.437}",1788494673.688664,2,99.576,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,878.316,0,42.193,,b76ec18e-e4eb-43a4-88e7-ef3b0fb7a79f,2,71.582,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.187,1788494672.6817255,20.166,413.757,803.827,0.0
False,0.0,1,968.261,"{""agx"": 40874.539, ""nano"": 950.565, ""spark"": 38700.751}",1788494674.19294,2,98.78,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,950.565,0,42.192,,3b76e50f-4819-4118-8940-bce1b8476ff0,2,76.805,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.281,1788494673.2246788,19.508,383.968,791.976,0.0
False,0.0,1,951.328,"{""agx"": 40860.994, ""nano"": 912.069, ""spark"": 38699.445}",1788494674.6411695,2,99.635,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,912.069,0,42.194,,95ede069-765e-4874-9b54-6ef6e706499c,2,22.069,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.968,1788494673.6898425,22.043,484.61,851.847,0.0
False,0.0,1,816.02,"{""agx"": 40873.988, ""nano"": 991.748, ""spark"": 38699.743}",1788494675.0124009,2,100.0,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,991.748,0,42.18,,70330942-80bc-402c-b632-8699ad8925dc,2,72.548,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.312,1788494674.1963792,26.288,331.985,635.78,0.0
False,0.0,1,747.168,"{""agx"": 40874.634, ""nano"": 981.103, ""spark"": 38691.021}",1788494675.392068,2,99.571,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,981.103,0,42.174,,4128b386-d182-4b7a-a1c7-63568073c253,2,68.031,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.625,1788494674.6448994,26.091,283.978,591.025,0.0
False,0.0,1,791.861,"{""agx"": 40861.193, ""nano"": 888.136, ""spark"": 38701.127}",1788494675.8051417,2,99.052,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,888.136,0,42.177,,bbf5d519-fbd4-4421-b219-bc30b2f0c9b8,2,17.742,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.218,1788494675.0132813,23.542,355.762,687.844,0.0
False,0.0,1,838.883,"{""agx"": 40878.533, ""nano"": 936.364, ""spark"": 38701.665}",1788494676.234865,2,99.576,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,936.364,0,42.18,,5127d3d7-3bc7-4440-8fc9-f35e9fb8e8ce,2,97.88,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.75,1788494675.3959808,22.639,267.984,621.671,0.0
False,0.0,1,1907.811,"{""agx"": 40880.921, ""nano"": 897.428, ""spark"": 38702.072}",1788494677.7165358,2,100.0,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,897.428,0,42.182,,88c85a85-a601-4d70-88ca-ae7ecda5c9df,2,64.34,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.406,1788494675.8087232,24.243,1396.08,1726.39,0.0
False,0.0,1,1905.935,"{""agx"": 40877.545, ""nano"": 854.479, ""spark"": 38701.547}",1788494678.1444888,2,99.602,request_completed,increasing,False,,,1659.754,cold_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_2,etri-dev0001-jetorn,dynamic,854.479,0,42.182,,611422fa-e4bf-4156-b9d0-8b602d294518,2,16.635,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.281,1788494676.2385523,25.624,1520.164,1815.698,0.0
