activation_required,activation_time_ms,active_requests,actual_latency_ms,candidate_predicted_e2e_ms,completed_timestamp,concurrency,cpu_utilization_percent,event,experiment,gpu_measurement_attributable,gpu_memory_used_mib,gpu_utilization_percent,inference_process_rss_mib,method,model_cache_bytes,model_load_ms,model_remote_download_ms,node_state_before,phase,physical_node,placement_mode,predicted_e2e_ms,queue_length,ram_utilization_percent,ready_timestamp,request_id,requested_concurrency,rtt_ms,selected_node,selection_reason,status,temperature_celsius,timestamp,tokens_per_second,ttft_ms,worker_actual_e2e_ms,worker_start_ms
False,0.0,1,6584.772,"{""agx"": 214.838, ""nano"": 466.381, ""spark"": 6610.038}",1788493175.4681752,32,20.374,request_completed,increasing,False,286.0,0.0,1374.137,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6610.038,30,29.422,,d7442ca0-9778-400b-9510-e1858ba126b1,32,20.086,spark,hold:spark:hysteresis_or_improvement_gate,ok,54.05,1788493168.8834016,46.354,6327.476,6502.846,0.0
False,0.0,1,6588.884,"{""agx"": 225.29, ""nano"": 465.87, ""spark"": 6609.06}",1788493175.6760504,32,20.657,request_completed,increasing,False,286.0,0.0,1374.137,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6609.06,30,29.422,,42c591a5-d7cf-4237-b16d-c482981d29e3,32,17.988,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.0,1788493169.0871673,46.252,6296.65,6471.14,0.0
False,0.0,1,6589.57,"{""agx"": 222.549, ""nano"": 462.43, ""spark"": 6618.274}",1788493175.8840613,32,18.676,request_completed,increasing,False,286.0,0.0,1374.137,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6618.274,30,29.421,,4ba2718a-e067-4871-bdad-73270916b7cb,32,18.978,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.0,1788493169.294492,45.935,6327.934,6502.795,0.0
False,0.0,1,6593.13,"{""agx"": 228.031, ""nano"": 467.229, ""spark"": 6580.248}",1788493176.090389,32,19.34,request_completed,increasing,False,286.0,0.0,1374.137,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6580.248,30,29.418,,86586a60-0b13-49ca-8099-4b5e4ac99234,32,15.64,spark,hold:spark:hysteresis_or_improvement_gate,ok,54.05,1788493169.497259,46.261,6321.775,6495.993,0.0
False,0.0,1,6597.504,"{""agx"": 209.216, ""nano"": 467.218, ""spark"": 6568.606}",1788493176.298468,32,18.267,request_completed,increasing,False,286.0,0.0,1374.137,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6568.606,30,29.42,,4bab1c71-6710-4583-ba45-8aecd7a0ad5f,32,16.094,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493169.7009645,46.156,6353.273,6528.702,0.0
False,0.0,1,6594.888,"{""agx"": 219.367, ""nano"": 461.608, ""spark"": 6591.179}",1788493176.503461,32,17.975,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6591.179,30,29.42,,90c44171-4eab-4efe-bbe6-e2d3c1f16faa,32,10.795,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493169.908573,46.265,6335.549,6510.109,0.0
False,0.0,1,6594.789,"{""agx"": 223.114, ""nano"": 467.991, ""spark"": 6615.09}",1788493176.7132301,32,18.994,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6615.09,30,29.418,,4fd3d44a-d874-4f9d-9bc6-84a60cac1133,32,8.37,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493170.1184418,46.182,6324.609,6499.69,0.0
False,0.0,1,6592.921,"{""agx"": 222.77, ""nano"": 466.023, ""spark"": 6626.819}",1788493176.9200425,32,18.393,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6626.819,30,29.418,,db790f73-6b74-46aa-943d-8cd96c0eb160,32,17.635,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.0,1788493170.3271217,45.856,6328.035,6503.743,0.0
False,0.0,1,6589.142,"{""agx"": 224.563, ""nano"": 469.183, ""spark"": 6607.986}",1788493177.1239066,32,18.029,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6607.986,30,29.414,,4bdf2cce-fd9b-4a98-9920-ef41c342df9a,32,7.57,spark,hold:spark:hysteresis_or_improvement_gate,ok,54.05,1788493170.534763,46.133,6336.724,6511.661,0.0
False,0.0,1,6588.816,"{""agx"": 218.407, ""nano"": 464.928, ""spark"": 6620.799}",1788493177.330906,32,17.932,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6620.799,30,29.414,,52efcb74-d00e-400a-a6ac-964bad7c140c,32,10.431,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493170.7420888,46.227,6331.548,6506.247,0.0
False,0.0,1,6584.269,"{""agx"": 217.125, ""nano"": 465.134, ""spark"": 6637.53}",1788493177.5351658,32,20.222,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6637.53,30,29.415,,c6ed744d-c3ad-43b4-981d-a7836198b05a,32,16.282,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493170.9508948,46.245,6337.791,6510.717,0.0
False,0.0,1,6584.322,"{""agx"": 208.16, ""nano"": 467.927, ""spark"": 6626.924}",1788493177.7380078,32,18.182,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6626.924,30,29.418,,53292181-05be-405f-b2b5-107e117687a7,32,5.996,spark,hold:spark:hysteresis_or_improvement_gate,ok,54.05,1788493171.1536858,46.325,6334.863,6509.886,0.0
False,0.0,1,6583.179,"{""agx"": 212.94, ""nano"": 464.238, ""spark"": 6615.511}",1788493177.942511,32,19.13,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6615.511,30,29.419,,ddc356bd-0ce3-404f-bae8-20d23d4410bd,32,7.575,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493171.3593326,45.72,6346.08,6520.532,0.0
False,0.0,1,6582.284,"{""agx"": 218.767, ""nano"": 465.199, ""spark"": 6583.757}",1788493178.1465926,32,18.519,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6583.757,30,29.416,,9d5078a9-98a0-4d4f-80ff-5a9f0ff519ad,32,7.821,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493171.5643067,46.121,6332.865,6508.88,0.0
False,0.0,1,6586.595,"{""agx"": 221.16, ""nano"": 462.258, ""spark"": 6608.832}",1788493178.3560688,32,18.787,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6608.832,30,29.416,,fcb5ae0e-e844-44a1-be28-a5f23622ce88,32,19.392,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.0,1788493171.7694738,46.163,6325.577,6501.144,0.0
False,0.0,1,6589.255,"{""agx"": 221.247, ""nano"": 463.713, ""spark"": 6577.232}",1788493178.5644462,32,19.527,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6577.232,30,29.417,,f562018e-26b3-4459-bad6-437862c87b45,32,13.328,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493171.97519,45.935,6328.789,6504.668,0.0
False,0.0,1,6596.403,"{""agx"": 231.253, ""nano"": 476.133, ""spark"": 6535.034}",1788493178.7719088,32,100.0,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6535.034,30,29.418,,704b0f5c-676f-4817-89ad-cd2b880aad4e,32,13.626,spark,hold:spark:hysteresis_or_improvement_gate,ok,54.05,1788493172.1755047,46.283,6248.671,6422.494,0.0
False,0.0,1,6604.292,"{""agx"": 221.244, ""nano"": 465.666, ""spark"": 6532.446}",1788493178.981408,32,18.815,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6532.446,30,29.418,,f4ff6489-8ad7-40d9-9cff-a2db92bfaae0,32,8.958,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.0,1788493172.377116,46.184,6350.723,6525.734,0.0
False,0.0,1,6600.158,"{""agx"": 221.248, ""nano"": 464.303, ""spark"": 6564.291}",1788493179.1881444,32,18.504,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6564.291,30,29.42,,d621c68c-6136-4e6f-beb9-bdddf40e43d3,32,9.891,spark,hold:spark:hysteresis_or_improvement_gate,ok,54.05,1788493172.5879855,46.237,6348.098,6521.366,0.0
False,0.0,1,6594.407,"{""agx"": 223.118, ""nano"": 466.117, ""spark"": 6597.335}",1788493179.3911924,32,19.846,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6597.335,30,29.42,,4aa02e28-cdfa-4400-a39c-f43985aac86c,32,18.263,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.0,1788493172.7967844,46.4,6328.968,6503.406,0.0
False,0.0,1,6598.906,"{""agx"": 225.063, ""nano"": 463.527, ""spark"": 6573.443}",1788493179.598305,32,18.981,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6573.443,30,29.42,,535edadf-4b4c-4d87-8010-a11adca03bf1,32,13.667,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493172.999398,45.735,6336.632,6512.466,0.0
False,0.0,1,6602.466,"{""agx"": 220.08, ""nano"": 465.046, ""spark"": 6541.726}",1788493179.802346,32,18.219,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6541.726,30,29.42,,813b3c45-a9c6-4ea6-a5b8-aefb0c12c9c9,32,20.766,spark,hold:spark:hysteresis_or_improvement_gate,ok,54.05,1788493173.1998792,46.108,6337.348,6511.314,0.0
False,0.0,1,6608.412,"{""agx"": 207.533, ""nano"": 464.584, ""spark"": 6530.735}",1788493180.0088427,32,18.31,request_completed,increasing,False,286.0,0.0,1374.141,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6530.735,30,29.42,,1169953d-2eb5-41bb-ad31-af39ecdee102,32,18.895,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.0,1788493173.4004307,46.223,6366.012,6541.079,0.0
False,0.0,1,6610.437,"{""agx"": 207.885, ""nano"": 462.153, ""spark"": 6550.792}",1788493180.2165542,32,18.351,request_completed,increasing,False,286.0,0.0,1374.145,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6550.792,30,29.42,,efcbc7be-54a9-47a9-8007-ef74624ea034,32,16.712,spark,hold:spark:hysteresis_or_improvement_gate,ok,54.05,1788493173.606118,46.374,6373.578,6548.588,0.0
False,0.0,1,6607.187,"{""agx"": 207.927, ""nano"": 464.963, ""spark"": 6584.724}",1788493180.4224792,32,18.738,request_completed,increasing,False,286.0,0.0,1374.145,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6584.724,30,29.42,,a7548149-0290-466c-a4ce-87bdd4d3e121,32,16.116,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493173.8152926,46.267,6369.277,6543.469,0.0
False,0.0,1,6610.866,"{""agx"": 207.3, ""nano"": 465.041, ""spark"": 6567.419}",1788493180.630318,32,16.667,request_completed,increasing,False,286.0,0.0,1374.145,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6567.419,30,29.419,,718e76ba-25fb-4164-a131-74116b70a1f9,32,6.267,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493174.0194514,45.852,6386.663,6561.869,0.0
False,0.0,1,6611.918,"{""agx"": 207.158, ""nano"": 469.083, ""spark"": 6566.639}",1788493180.836585,32,19.048,request_completed,increasing,False,286.0,0.0,1374.145,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6566.639,30,29.42,,fda8b6b3-ce10-44cf-92e5-b1c8df57773d,32,17.839,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493174.2246678,45.581,6354.138,6529.675,0.0
False,0.0,1,6616.591,"{""agx"": 217.811, ""nano"": 464.542, ""spark"": 6539.308}",1788493181.0430276,32,20.0,request_completed,increasing,False,286.0,0.0,1374.145,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6539.308,30,29.422,,90ff8f61-a0b5-4a90-bdfe-a42445522c68,32,7.916,spark,hold:spark:hysteresis_or_improvement_gate,ok,54.05,1788493174.4264371,45.815,6366.264,6543.571,0.0
False,0.0,1,6618.284,"{""agx"": 223.161, ""nano"": 463.09, ""spark"": 6542.506}",1788493181.2516148,32,19.962,request_completed,increasing,False,286.0,0.0,1374.145,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6542.506,30,29.422,,66fd435a-93f8-4875-bcfd-4ada958ebf43,32,18.826,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.05,1788493174.6333292,45.847,6352.871,6528.227,0.0
False,0.0,1,6615.319,"{""agx"": 217.121, ""nano"": 468.911, ""spark"": 6594.154}",1788493181.4594424,32,21.02,request_completed,increasing,False,286.0,0.0,1374.145,cached_on_demand,1321098329,0.0,0.0,ACTIVE,concurrency_32,etri-ser0002-cgnmsb,dynamic,6594.154,30,29.423,,9826cbbf-6807-4214-bd97-b6e0eee7cc77,32,17.45,spark,hold:spark:hysteresis_or_improvement_gate,ok,55.0,1788493174.8441226,45.366,6352.148,6530.925,0.0
False,0.0,0,733.926,"{""agx"": 1410.358, ""nano"": 483.437, ""spark"": 1419.342}",1788493182.394186,1,17.308,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,483.437,0,42.06,,75d6c53a-8939-41c7-8e52-ce29f3a3d35a,1,40.75,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.156,1788493181.6602602,17.116,127.333,595.564,0.0
False,0.0,0,482.819,"{""agx"": 1421.379, ""nano"": 496.49, ""spark"": 1416.138}",1788493182.8809168,1,95.349,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,496.49,0,42.063,,137cdf0b-ee9d-493f-96a5-2f7092584a4f,1,15.591,nano,hold:nano:hysteresis_or_improvement_gate,ok,40.843,1788493182.3980968,24.436,67.763,395.778,0.0
False,0.0,0,484.396,"{""agx"": 1430.472, ""nano"": 478.519, ""spark"": 1406.809}",1788493183.3687637,1,88.889,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,478.519,0,42.063,,39071dcd-7d65-47fe-9831-153ab498dd0d,1,18.903,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.0,1788493182.884367,24.587,65.407,389.174,0.0
False,0.0,0,448.923,"{""agx"": 1424.901, ""nano"": 459.175, ""spark"": 1413.09}",1788493183.8211992,1,82.131,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,459.175,0,42.063,,e8c00883-9756-47b4-9c86-c9a9f4771de9,1,17.173,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.218,1788493183.372275,26.536,69.041,369.486,0.0
False,0.0,0,448.68,"{""agx"": 1421.174, ""nano"": 437.164, ""spark"": 1416.039}",1788493184.271751,1,84.701,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,437.164,0,42.063,,38902ddc-66fa-4c74-897c-46db89d07ff9,1,13.294,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.468,1788493183.8230708,24.711,51.215,374.185,0.0
False,0.0,0,461.5,"{""agx"": 1419.539, ""nano"": 428.811, ""spark"": 1417.156}",1788493184.7369645,1,97.778,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,428.811,0,42.063,,d7b5d098-8c03-4120-90cd-9168b78e4cea,1,17.365,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.593,1788493184.2754638,25.637,68.753,380.797,0.0
False,0.0,0,423.203,"{""agx"": 1412.306, ""nano"": 423.122, ""spark"": 1405.864}",1788493185.1635296,1,84.588,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,423.122,0,42.065,,0fc51ef2-60f8-4abb-8fd0-da1db46214af,1,19.341,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.562,1788493184.7403255,25.904,48.501,360.436,0.0
False,0.0,0,413.415,"{""agx"": 1424.609, ""nano"": 410.009, ""spark"": 1406.482}",1788493185.5802603,1,80.645,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,410.009,0,42.063,,4c939c30-9c4d-4e55-b546-fb485ce23028,1,17.075,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.437,1788493185.1668441,27.45,49.453,341.359,0.0
False,0.0,0,415.677,"{""agx"": 1408.649, ""nano"": 391.928, ""spark"": 1411.358}",1788493185.9967856,1,85.656,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,391.928,0,42.065,,94146b5e-5d8a-4fca-9d27-c2d51c95f5a0,1,11.891,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.718,1788493185.5811093,26.149,59.965,367.741,0.0
False,0.0,0,451.916,"{""agx"": 1424.192, ""nano"": 391.521, ""spark"": 1407.242}",1788493186.452701,1,89.683,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,391.521,0,42.068,,77b9b3b5-6756-4696-b786-10b7e29560c7,1,14.561,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.625,1788493186.0007849,24.807,57.841,381.699,0.0
False,0.0,0,468.966,"{""agx"": 1420.641, ""nano"": 394.578, ""spark"": 1410.206}",1788493186.925157,1,95.968,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,394.578,0,42.068,,d9042cce-166f-40e2-83ba-b6b9336be75a,1,16.437,nano,hold:nano:hysteresis_or_improvement_gate,ok,42.0,1788493186.4561903,23.773,60.631,392.68,0.0
False,0.0,0,472.803,"{""agx"": 1420.328, ""nano"": 399.791, ""spark"": 1405.581}",1788493187.4023712,1,96.35,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,399.791,0,42.064,,cd66e22e-b0d9-48b5-91b8-93a5556cfcff,1,18.018,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.75,1788493186.9295676,23.269,58.132,403.821,0.0
False,0.0,0,494.76,"{""agx"": 1425.364, ""nano"": 408.42, ""spark"": 1406.178}",1788493187.9005702,1,0.0,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,408.42,0,42.068,,646373e1-b9c3-4959-bba1-cb6acb2b243e,1,21.138,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.843,1788493187.4058092,22.731,53.447,409.35,0.0
False,0.0,0,474.32,"{""agx"": 1421.87, ""nano"": 409.908, ""spark"": 1407.479}",1788493188.3766766,1,84.014,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,409.908,0,42.07,,003b811e-d181-483c-94d9-78a482697300,1,17.112,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.906,1788493187.9023566,24.052,74.9,402.623,0.0
False,0.0,0,452.639,"{""agx"": 1420.588, ""nano"": 411.592, ""spark"": 1416.483}",1788493188.832551,1,86.667,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,411.592,0,42.07,,2dde8886-40a1-469b-9ac9-21629f640818,1,16.342,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.812,1788493188.3799114,25.362,62.665,374.471,0.0
False,0.0,0,420.665,"{""agx"": 1421.864, ""nano"": 404.923, ""spark"": 1409.396}",1788493189.2568152,1,97.462,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,404.923,0,42.072,,553efe8b-041f-48e9-bc33-39152979ec31,1,14.871,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.906,1788493188.8361487,26.963,53.51,347.258,0.0
False,0.0,0,457.845,"{""agx"": 1419.045, ""nano"": 397.652, ""spark"": 1407.461}",1788493189.7167816,1,84.252,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,397.652,0,42.072,,6f9a4325-edb6-46f7-9da2-2b903cbeb7ab,1,18.301,nano,hold:nano:hysteresis_or_improvement_gate,ok,42.187,1788493189.2589362,25.067,67.516,387.27,0.0
False,0.0,0,410.627,"{""agx"": 1406.862, ""nano"": 393.745, ""spark"": 1406.919}",1788493190.1282911,1,100.0,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,393.745,0,42.072,,a5d7b10a-fcc6-4354-90af-75003bd663b8,1,12.418,nano,hold:nano:hysteresis_or_improvement_gate,ok,41.968,1788493189.7176645,25.556,54.471,370.438,0.0
False,0.0,0,398.502,"{""agx"": 1407.439, ""nano"": 395.712, ""spark"": 1404.736}",1788493190.527635,1,90.837,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,395.712,0,42.072,,545a7cf7-d3fa-4900-972b-432899eb91e1,1,17.11,nano,hold:nano:hysteresis_or_improvement_gate,ok,42.156,1788493190.129133,26.654,56.395,351.032,0.0
False,0.0,0,528.173,"{""agx"": 1420.2, ""nano"": 386.705, ""spark"": 1406.812}",1788493191.0594666,1,90.336,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,386.705,0,42.069,,f2803fb0-3a80-4e9b-b905-8636a278f55d,1,14.998,nano,hold:nano:hysteresis_or_improvement_gate,ok,42.0,1788493190.5312927,25.367,143.57,457.988,0.0
False,0.0,0,453.482,"{""agx"": 1423.203, ""nano"": 410.992, ""spark"": 1417.508}",1788493191.5164506,1,97.222,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,410.992,0,42.072,,21490694-9953-49ad-b953-3c20cd5a1580,1,17.718,nano,hold:nano:hysteresis_or_improvement_gate,ok,42.375,1788493191.0629673,26.59,62.697,366.679,0.0
False,0.0,0,606.897,"{""agx"": 1407.24, ""nano"": 400.937, ""spark"": 1414.418}",1788493192.1242278,1,82.847,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,400.937,0,42.074,,fa43f21c-aa8d-4794-a5fa-144f3c23dfca,1,14.315,nano,hold:nano:hysteresis_or_improvement_gate,ok,42.0,1788493191.517331,21.765,187.731,555.597,0.0
False,0.0,0,498.208,"{""agx"": 1407.444, ""nano"": 446.443, ""spark"": 1403.217}",1788493192.6235642,1,97.222,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,446.443,0,42.075,,2308eb88-4724-4ad9-96f9-b4719675224e,1,17.58,nano,hold:nano:hysteresis_or_improvement_gate,ok,42.343,1788493192.1253564,20.201,57.974,452.543,0.0
False,0.0,0,461.148,"{""agx"": 1423.254, ""nano"": 452.04, ""spark"": 1409.473}",1788493193.0883305,1,97.97,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,452.04,0,42.07,,3d7f86b5-10de-45e9-a518-16ee6b56321e,1,17.26,nano,hold:nano:hysteresis_or_improvement_gate,ok,42.187,1788493192.627182,26.573,79.715,382.869,0.0
False,0.0,0,413.078,"{""agx"": 1410.316, ""nano"": 441.121, ""spark"": 1409.972}",1788493193.5041678,1,83.513,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,441.121,0,42.073,,9fedd3c1-802f-4c03-9153-67ed0a6d14a8,1,19.322,nano,hold:nano:hysteresis_or_improvement_gate,ok,42.375,1788493193.0910892,26.459,52.716,355.526,0.0
False,0.0,0,442.624,"{""agx"": 1421.87, ""nano"": 422.342, ""spark"": 1417.321}",1788493193.9502778,1,93.939,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,422.342,0,42.07,,f1c45cfe-e1b8-49ce-a91a-05a61327cb46,1,17.114,nano,hold:nano:hysteresis_or_improvement_gate,ok,42.156,1788493193.5076525,27.126,57.962,351.642,0.0
False,0.0,0,466.05,"{""agx"": 1423.906, ""nano"": 409.669, ""spark"": 1417.445}",1788493194.4185996,1,80.755,request_completed,burst,False,,,1657.801,cached_on_demand,1321098329,0.0,0.0,ACTIVE,segment_1_c1,etri-dev0001-jetorn,dynamic,409.669,0,42.07,,3aed5a80-486c-4a53-a2fe-483a7d5c28ce,1,17.84,nano,hold:nano:hysteresis_or_improvement_gate,ok,42.468,1788493193.9525495,24.644,52.978,374.648,0.0
