actual_input_tokens,actual_output_tokens,block,cache_prompt,completed_at,concurrency,decode_tokens_per_second,fallback,first_at,generator_delay_ms,ignore_eos,input_tokens_requested,latency_ms,matched_comparison,method,output_tokens_requested,partial_response,phase,planned_at,pure_network_ms,request_id,requester,retry,route,run_id,selected_node,sent_at,server_timings,status,stop_type,tokens_cached,ttft_ms,zero_prefix_reuse_verified
512,128,1,False,1788768850.7783928,1,257.8753507713925,False,1788768850.2857742,0.7863044738769531,True,512,533.3095300011337,True,ready-route-paired,128,True,measure,1788768850.2442968,,b1-c1-remote-0,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768850.245083,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 38.582, ""prompt_per_token_ms"": 0.07535546875, ""prompt_per_second"": 13270.436991343113, ""predicted_n"": 128, ""predicted_ms"": 492.486, ""predicted_per_token_ms"": 3.8778425196850392, ""predicted_per_second"": 257.8753507713925}",ok,limit,639,40.69209308363497,True
512,128,1,False,1788768854.351728,1,39.86299684360397,False,1788768851.165637,0.5171298980712891,True,512,3569.5603350177407,True,ready-route-paired,128,True,measure,1788768850.78165,,b1-c1-nano-0,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768850.7821672,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 380.117, ""prompt_per_token_ms"": 0.742416015625, ""prompt_per_second"": 1346.9537010972936, ""predicted_n"": 128, ""predicted_ms"": 3185.912, ""predicted_per_token_ms"": 25.085921259842518, ""predicted_per_second"": 39.86299684360397}",ok,limit,639,383.4709341172129,True
512,128,1,False,1788768854.8984795,2,256.8583193780388,False,1788768854.4034114,0.43773651123046875,True,512,543.2809409685433,True,ready-route-paired,128,True,measure,1788768854.3547604,,b1-c2-remote-0,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768854.3551981,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 44.214, ""prompt_per_token_ms"": 0.08635546875, ""prompt_per_second"": 11580.04252046863, ""predicted_n"": 128, ""predicted_ms"": 494.436, ""predicted_per_token_ms"": 3.8931968503937004, ""predicted_per_second"": 256.8583193780388}",ok,limit,639,48.21417317725718,True
512,128,1,False,1788768855.4310288,2,256.9534226398221,False,1788768854.9363961,0.6756782531738281,True,512,1075.5928810685873,True,ready-route-paired,128,True,measure,1788768854.3547604,,b1-c2-remote-1,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768854.355436,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 38.407, ""prompt_per_token_ms"": 0.075013671875, ""prompt_per_second"": 13330.90322076705, ""predicted_n"": 128, ""predicted_ms"": 494.253, ""predicted_per_token_ms"": 3.8917559055118107, ""predicted_per_second"": 256.9534226398221}",ok,limit,639,580.9607140254229,True
512,128,1,False,1788768858.8891897,2,40.67034984186599,False,1788768855.7653778,0.5397796630859375,True,512,3454.373375978321,True,ready-route-paired,128,True,measure,1788768855.4342766,,b1-c2-nano-0,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768855.4348164,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 326.915, ""prompt_per_token_ms"": 0.638505859375, ""prompt_per_second"": 1566.156340333114, ""predicted_n"": 128, ""predicted_ms"": 3122.668, ""predicted_per_token_ms"": 24.587937007874018, ""predicted_per_second"": 40.67034984186599}",ok,limit,639,330.5621969047934,True
512,128,1,False,1788768862.2817864,2,40.82282092121356,False,1788768859.1701224,1.0650157928466797,True,512,6846.444627968594,True,ready-route-paired,128,True,measure,1788768855.4342766,,b1-c2-nano-1,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768855.4353416,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 281.414, ""prompt_per_token_ms"": 0.54963671875, ""prompt_per_second"": 1819.3835416859147, ""predicted_n"": 128, ""predicted_ms"": 3111.005, ""predicted_per_token_ms"": 24.496102362204724, ""predicted_per_second"": 40.82282092121356}",ok,limit,639,3734.7814231179655,True
512,128,1,False,1788768865.6767883,4,40.89598926270971,False,1788768862.5700045,1.561880111694336,True,512,3391.113593010232,True,ready-route-paired,128,True,measure,1788768862.2841125,,b1-c4-nano-2,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768862.2856743,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 280.676, ""prompt_per_token_ms"": 0.5481953125, ""prompt_per_second"": 1824.167367355955, ""predicted_n"": 128, ""predicted_ms"": 3105.439, ""predicted_per_token_ms"": 24.45227559055118, ""predicted_per_second"": 40.89598926270971}",ok,limit,639,284.33040203526616,True
512,128,1,False,1788768869.058947,4,40.97536864119547,False,1788768865.9583309,1.0008811950683594,True,512,6773.83372397162,True,ready-route-paired,128,True,measure,1788768862.2841125,,b1-c4-nano-1,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768862.2851133,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 281.974, ""prompt_per_token_ms"": 0.55073046875, ""prompt_per_second"": 1815.7702483207672, ""predicted_n"": 128, ""predicted_ms"": 3099.423, ""predicted_per_token_ms"": 24.404905511811023, ""predicted_per_second"": 40.97536864119547}",ok,limit,639,3673.2182519044727,True
512,128,1,False,1788768872.4445944,4,40.91816495884341,False,1788768869.339943,0.43487548828125,True,512,10160.047329962254,True,ready-route-paired,128,True,measure,1788768862.2841125,,b1-c4-nano-0,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768862.2845473,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 281.671, ""prompt_per_token_ms"": 0.550138671875, ""prompt_per_second"": 1817.7235143127975, ""predicted_n"": 128, ""predicted_ms"": 3103.756, ""predicted_per_token_ms"": 24.439023622047245, ""predicted_per_second"": 40.91816495884341}",ok,limit,639,7055.396321928129,True
512,128,1,False,1788768875.828017,4,40.92346538615963,False,1788768872.723986,2.2461414337158203,True,512,13541.658626170829,True,ready-route-paired,128,True,measure,1788768862.2841125,,b1-c4-nano-3,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768862.2863586,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 279.728, ""prompt_per_token_ms"": 0.54634375, ""prompt_per_second"": 1830.349482354287, ""predicted_n"": 128, ""predicted_ms"": 3103.354, ""predicted_per_token_ms"": 24.435858267716533, ""predicted_per_second"": 40.92346538615963}",ok,limit,639,10437.628372106701,True
512,128,1,False,1788768876.385258,4,255.9250683642358,False,1788768875.8893359,0.4050731658935547,True,512,553.8497979287058,True,ready-route-paired,128,True,measure,1788768875.8310027,,b1-c4-remote-0,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768875.8314078,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 52.599, ""prompt_per_token_ms"": 0.102732421875, ""prompt_per_second"": 9734.025361698892, ""predicted_n"": 128, ""predicted_ms"": 496.239, ""predicted_per_token_ms"": 3.9073937007874013, ""predicted_per_second"": 255.9250683642358}",ok,limit,639,57.928680907934904,True
512,128,1,False,1788768876.9168875,4,257.8983920949066,False,1788768876.423796,1.8267631530761719,True,512,1084.0582000091672,True,ready-route-paired,128,True,measure,1788768875.8310027,,b1-c4-remote-2,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768875.8328295,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 38.637, ""prompt_per_token_ms"": 0.075462890625, ""prompt_per_second"": 13251.546445117374, ""predicted_n"": 128, ""predicted_ms"": 492.442, ""predicted_per_token_ms"": 3.877496062992126, ""predicted_per_second"": 257.8983920949066}",ok,limit,639,590.9673189744353,True
512,128,1,False,1788768877.4501088,4,257.0652459932232,False,1788768876.9550185,1.1487007141113281,True,512,1617.957113077864,True,ready-route-paired,128,True,measure,1788768875.8310027,,b1-c4-remote-1,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768875.8321514,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 38.474, ""prompt_per_token_ms"": 0.07514453125, ""prompt_per_second"": 13307.688308987888, ""predicted_n"": 128, ""predicted_ms"": 494.038, ""predicted_per_token_ms"": 3.8900629921259844, ""predicted_per_second"": 257.0652459932232}",ok,limit,639,1122.8675660677254,True
512,128,1,False,1788768877.9812372,4,257.4722710473445,False,1788768877.4875584,3.450632095336914,True,512,2146.7841409612447,True,ready-route-paired,128,True,measure,1788768875.8310027,,b1-c4-remote-3,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768875.8344533,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 38.602, ""prompt_per_token_ms"": 0.07539453125, ""prompt_per_second"": 13263.561473498783, ""predicted_n"": 128, ""predicted_ms"": 493.257, ""predicted_per_token_ms"": 3.8839133858267716, ""predicted_per_second"": 257.4722710473445}",ok,limit,639,1653.1059199478477,True
512,128,2,False,1788768881.4553473,1,40.738018932593334,False,1788768878.3373196,0.5283355712890625,True,512,3470.2632101252675,True,ready-route-paired,128,True,measure,1788768877.9845555,,b2-c1-nano-0,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768877.9850838,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 349.482, ""prompt_per_token_ms"": 0.68258203125, ""prompt_per_second"": 1465.0253804201645, ""predicted_n"": 128, ""predicted_ms"": 3117.481, ""predicted_per_token_ms"": 24.54709448818898, ""predicted_per_second"": 40.738018932593334}",ok,limit,639,352.2361880168319,True
512,128,2,False,1788768882.0044098,1,254.5401341646975,False,1788768881.5052793,0.45108795166015625,True,512,545.539733953774,True,ready-route-paired,128,True,measure,1788768881.4584188,,b2-c1-remote-0,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768881.45887,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 43.634, ""prompt_per_token_ms"": 0.08522265625, ""prompt_per_second"": 11733.96892331668, ""predicted_n"": 128, ""predicted_ms"": 498.939, ""predicted_per_token_ms"": 3.9286535433070866, ""predicted_per_second"": 254.5401341646975}",ok,limit,639,46.40981392003596,True
512,128,2,False,1788768882.5427353,2,257.51821383744726,False,1788768882.0488636,0.4730224609375,True,512,535.6124830432236,True,ready-route-paired,128,True,measure,1788768882.0066493,,b2-c2-remote-0,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768882.0071223,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 38.846, ""prompt_per_token_ms"": 0.07587109375, ""prompt_per_second"": 13180.25021881275, ""predicted_n"": 128, ""predicted_ms"": 493.169, ""predicted_per_token_ms"": 3.8832204724409447, ""predicted_per_second"": 257.51821383744726}",ok,limit,639,41.74161911942065,True
512,128,2,False,1788768883.0741403,2,257.6733918745638,False,1788768882.5809212,1.1167526245117188,True,512,1066.3742390461266,True,ready-route-paired,128,True,measure,1788768882.0066493,,b2-c2-remote-1,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768882.007766,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 38.631, ""prompt_per_token_ms"": 0.075451171875, ""prompt_per_second"": 13253.60461805286, ""predicted_n"": 128, ""predicted_ms"": 492.872, ""predicted_per_token_ms"": 3.8808818897637796, ""predicted_per_second"": 257.6733918745638}",ok,limit,639,573.1566690374166,True
512,128,2,False,1788768886.5631456,2,40.47817795928151,False,1788768883.4244468,0.9381771087646484,True,512,3482.4342099018395,True,ready-route-paired,128,True,measure,1788768883.0797732,,b2-c2-nano-1,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768883.0807114,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 340.08, ""prompt_per_token_ms"": 0.66421875, ""prompt_per_second"": 1505.5281110326982, ""predicted_n"": 128, ""predicted_ms"": 3137.493, ""predicted_per_token_ms"": 24.704669291338583, ""predicted_per_second"": 40.47817795928151}",ok,limit,639,343.7361028045416,True
512,128,2,False,1788768889.9677029,2,40.66880001742034,False,1788768886.8444796,0.4448890686035156,True,512,6887.484539067373,True,ready-route-paired,128,True,measure,1788768883.0797732,,b2-c2-nano-0,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768883.080218,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 282.028, ""prompt_per_token_ms"": 0.5508359375, ""prompt_per_second"": 1815.4225821549633, ""predicted_n"": 128, ""predicted_ms"": 3122.787, ""predicted_per_token_ms"": 24.58887401574803, ""predicted_per_second"": 40.66880001742034}",ok,limit,639,3764.2622201237828,True
512,128,2,False,1788768890.5229318,4,255.21225822657624,False,1788768890.0244484,0.9226799011230469,True,512,551.6842768993229,True,ready-route-paired,128,True,measure,1788768889.9703252,,b2-c4-remote-1,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768889.971248,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 48.513, ""prompt_per_token_ms"": 0.094751953125, ""prompt_per_second"": 10553.872157978274, ""predicted_n"": 128, ""predicted_ms"": 497.625, ""predicted_per_token_ms"": 3.918307086614173, ""predicted_per_second"": 255.21225822657624}",ok,limit,639,53.200965048745275,True
512,128,2,False,1788768891.05503,4,257.45191528007524,False,1788768890.560785,1.7654895782470703,True,512,1082.9394808970392,True,ready-route-paired,128,True,measure,1788768889.9703252,,b2-c4-remote-3,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768889.9720907,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 38.546, ""prompt_per_token_ms"": 0.07528515625, ""prompt_per_second"": 13282.830903336273, ""predicted_n"": 128, ""predicted_ms"": 493.296, ""predicted_per_token_ms"": 3.884220472440945, ""predicted_per_second"": 257.45191528007524}",ok,limit,639,588.6952350847423,True
512,128,2,False,1788768891.5874307,4,257.23759233715543,False,1788768891.0929615,1.3513565063476562,True,512,1615.7538869883865,True,ready-route-paired,128,True,measure,1788768889.9703252,,b2-c4-remote-2,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768889.9716766,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 38.756, ""prompt_per_token_ms"": 0.0756953125, ""prompt_per_second"": 13210.857673650531, ""predicted_n"": 128, ""predicted_ms"": 493.707, ""predicted_per_token_ms"": 3.8874566929133856, ""predicted_per_second"": 257.23759233715543}",ok,limit,639,1121.2854438927025,True
512,128,2,False,1788768892.1198897,4,256.988259481248,False,1788768891.6252797,0.4267692565917969,True,512,2149.137808009982,True,ready-route-paired,128,True,measure,1788768889.9703252,,b2-c4-remote-0,etri-dev0001-jetorn,False,remote,paired-nano-rtx5060ti-a,etri-ser0001-cg0msb,1788768889.970752,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 38.46, ""prompt_per_token_ms"": 0.0751171875, ""prompt_per_second"": 13312.532501300051, ""predicted_n"": 128, ""predicted_ms"": 494.186, ""predicted_per_token_ms"": 3.8912283464566926, ""predicted_per_second"": 256.988259481248}",ok,limit,639,1654.5281780418009,True
512,128,2,False,1788768895.6223547,4,40.34224198039113,False,1788768892.4730132,1.9953250885009766,True,512,3497.1146339084953,True,ready-route-paired,128,True,measure,1788768892.1232448,,b2-c4-nano-3,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768892.12524,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 343.491, ""prompt_per_token_ms"": 0.670880859375, ""prompt_per_second"": 1490.5776279436725, ""predicted_n"": 128, ""predicted_ms"": 3148.065, ""predicted_per_token_ms"": 24.787913385826773, ""predicted_per_second"": 40.34224198039113}",ok,limit,639,347.7742348331958,True
512,128,2,False,1788768899.0261304,4,40.701345067285416,False,1788768895.9046109,1.1210441589355469,True,512,6901.764268055558,True,ready-route-paired,128,True,measure,1788768892.1232448,,b2-c4-nano-1,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768892.1243658,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 283.027, ""prompt_per_token_ms"": 0.552787109375, ""prompt_per_second"": 1809.0146876446418, ""predicted_n"": 128, ""predicted_ms"": 3120.29, ""predicted_per_token_ms"": 24.569212598425196, ""predicted_per_second"": 40.701345067285416}",ok,limit,639,3780.2452619653195,True
512,128,2,False,1788768902.4300752,4,40.694719747961905,False,1788768899.3083868,0.5133152008056641,True,512,10306.316806003451,True,ready-route-paired,128,True,measure,1788768892.1232448,,b2-c4-nano-0,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768892.123758,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 282.528, ""prompt_per_token_ms"": 0.5518125, ""prompt_per_second"": 1812.2097632800997, ""predicted_n"": 128, ""predicted_ms"": 3120.798, ""predicted_per_token_ms"": 24.573212598425194, ""predicted_per_second"": 40.694719747961905}",ok,limit,639,7184.629098046571,True
512,128,2,False,1788768905.8328497,4,40.70810302804179,False,1788768902.712548,1.5926361083984375,True,512,13708.012316841632,True,ready-route-paired,128,True,measure,1788768892.1232448,,b2-c4-nano-2,etri-dev0001-jetorn,False,nano,paired-nano-rtx5060ti-a,etri-dev0001-jetorn,1788768892.1248374,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 282.996, ""prompt_per_token_ms"": 0.5527265625, ""prompt_per_second"": 1809.2128510650327, ""predicted_n"": 128, ""predicted_ms"": 3119.772, ""predicted_per_token_ms"": 24.565133858267718, ""predicted_per_second"": 40.70810302804179}",ok,limit,639,10587.71194005385,True
